duration,src_bytes,dst_bytes,protocol,service,state,src_port,dst_port,attack_type
3.2917,1246,1360,udp,ftp-data,INT,16597,989,Fuzzers
0.5846,2503,3722,icmp,ftp-data,RST,20907,53,Fuzzers
0.7351,4307,3574,tcp,dns,FIN,58609,159,Fuzzers
0.0893,4714,2950,icmp,irc,CON,26785,549,Fuzzers
0.0587,4055,1836,udp,smtp,RST,24400,816,Fuzzers
2.6526,679,1209,icmp,ftp,CON,31641,650,Fuzzers
1.6639,4948,3290,icmp,ftp,INT,2019,594,Fuzzers
1.2506,4711,1787,udp,smtp,CON,39126,656,Fuzzers
0.6322,3336,4490,tcp,dns,FIN,23852,408,Fuzzers
1.1497,4256,55,udp,ftp-data,CON,37670,152,Fuzzers
0.1439,29,2863,udp,ftp,REQ,21122,501,Fuzzers
1.1946,62,384,icmp,ftp-data,RST,31446,821,Fuzzers
2.6297,4618,4587,tcp,http,FIN,4195,100,Fuzzers
0.4271,2643,1850,udp,smtp,INT,50154,529,Fuzzers
0.5918,2065,927,tcp,irc,RST,5299,541,Fuzzers
2.6689,4890,1595,udp,ftp,REQ,64777,402,Fuzzers
0.6586,47,4331,icmp,ssh,CON,39767,536,Fuzzers
0.5918,2065,927,tcp,irc,RST,5299,541,Fuzzers
0.2995,4694,2589,icmp,-,INT,60047,828,Fuzzers
1.1946,62,384,icmp,ftp-data,RST,31446,821,Fuzzers
0.5913,4507,684,tcp,-,FIN,38738,104,Fuzzers
1.212,2500,2248,tcp,ftp,FIN,20562,786,Fuzzers
0.1642,1560,277,udp,ftp-data,FIN,30815,649,Fuzzers
0.6641,3974,958,udp,http,INT,55738,263,Fuzzers
0.2901,3750,1036,udp,dns,REQ,45002,429,Fuzzers
0.5913,4507,684,tcp,-,FIN,38738,104,Fuzzers
0.0763,908,208,icmp,http,INT,8463,1,Fuzzers
1.1383,2314,4547,tcp,ssh,INT,26731,324,Fuzzers
0.8801,1046,4829,udp,ssh,INT,14785,232,Fuzzers
0.0738,3746,1471,udp,ftp,REQ,46100,927,Fuzzers
0.0869,2103,1968,tcp,ftp,RST,47921,367,Fuzzers
0.5505,1616,4450,icmp,ssh,REQ,23952,863,Fuzzers
0.2858,1755,2309,icmp,ftp,REQ,12514,909,Fuzzers
1.392,3066,1911,udp,http,REQ,49142,463,Fuzzers
0.6322,3336,4490,tcp,dns,FIN,23852,408,Fuzzers
1.2358,1501,4340,tcp,smtp,RST,51741,465,Fuzzers
0.6576,2161,4864,tcp,ftp,RST,63344,400,Fuzzers
1.2743,1244,4926,udp,irc,RST,38885,147,Fuzzers
0.6385,1118,2408,udp,ssh,REQ,15164,753,Fuzzers
0.7235,3963,162,udp,http,FIN,1493,832,Fuzzers
0.1429,1625,4820,tcp,irc,INT,60995,686,Fuzzers
0.4261,1943,4044,tcp,ftp,INT,32960,621,Fuzzers
0.048,545,4778,icmp,ftp,INT,17012,175,Fuzzers
0.0431,4865,440,icmp,dns,RST,30863,408,Fuzzers
0.4366,2584,3774,icmp,http,RST,5154,117,Fuzzers
1.2743,1244,4926,udp,irc,RST,38885,147,Fuzzers
0.7599,393,3393,icmp,dns,FIN,34508,661,Fuzzers
0.1872,2553,4986,udp,ftp,INT,11413,13,Fuzzers
1.0688,4864,3850,tcp,ftp-data,FIN,55954,1022,Fuzzers
0.171,3174,2616,icmp,ftp,RST,3072,402,Fuzzers
1.3372,1005,3116,udp,dns,REQ,4540,555,Fuzzers
0.399,856,1693,udp,smtp,FIN,25674,620,Fuzzers
0.1665,3458,1468,icmp,ssh,REQ,27952,326,Fuzzers
0.35,2804,1462,tcp,irc,FIN,29754,741,Fuzzers
2.6689,4890,1595,udp,ftp,REQ,64777,402,Fuzzers
0.0738,83,4442,tcp,-,FIN,41276,548,Fuzzers
0.7944,3410,4316,udp,smtp,CON,46190,388,Fuzzers
1.1629,4550,2999,icmp,ftp,REQ,51446,838,Fuzzers
0.2285,2395,1753,icmp,ssh,INT,49332,135,Fuzzers
2.0501,2323,2280,icmp,irc,INT,38249,171,Fuzzers
1.2743,1244,4926,udp,irc,RST,38885,147,Fuzzers
0.6481,2321,2807,tcp,dns,CON,17742,522,Fuzzers
3.0602,2941,1468,tcp,irc,FIN,57167,87,Fuzzers
4.0446,4577,3348,icmp,-,FIN,54203,552,Fuzzers
4.1153,1659,4911,icmp,ftp,FIN,58111,703,Fuzzers
0.3152,1166,1356,icmp,ssh,FIN,37043,606,Fuzzers
0.0893,4714,2950,icmp,irc,CON,26785,549,Fuzzers
1.1285,3973,4055,tcp,ssh,REQ,24439,621,Backdoor
0.0392,2215,1886,icmp,irc,RST,39177,309,Backdoor
1.5165,1124,2746,tcp,irc,CON,20243,123,Backdoor
0.0383,3309,3584,udp,-,RST,7252,256,Backdoor
1.546,3052,1186,icmp,-,INT,20056,1019,Backdoor
0.5355,1075,3486,icmp,ftp-data,REQ,35839,753,Backdoor
0.279,757,4345,icmp,ssh,INT,4157,133,Backdoor
0.728,1709,3136,icmp,ftp-data,FIN,31906,805,Backdoor
1.1285,3973,4055,tcp,ssh,REQ,24439,621,Backdoor
0.678,1467,1768,icmp,ssh,RST,28049,289,Backdoor
0.9049,3312,2790,tcp,dns,INT,19050,566,Backdoor
1.2483,1330,3656,tcp,-,INT,29934,154,Backdoor
0.4192,3403,3224,icmp,-,FIN,42221,638,Backdoor
0.091,2413,2916,icmp,http,CON,7466,813,Backdoor
1.0863,2311,776,tcp,http,FIN,64351,721,Backdoor
0.6663,3406,1944,tcp,irc,RST,8449,923,Backdoor
2.327,2953,3467,udp,irc,REQ,2498,987,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
0.1825,727,4586,tcp,ftp-data,RST,16769,11,Backdoor
0.151,2056,4698,udp,dns,CON,39670,68,Backdoor
0.7448,3833,2804,tcp,ssh,CON,17983,69,Backdoor
0.1291,3437,3060,icmp,ftp,REQ,28308,36,Backdoor
1.7513,2490,2072,icmp,http,INT,42941,735,Backdoor
2.4632,1430,2804,tcp,http,FIN,1257,437,Backdoor
0.1813,2303,3819,icmp,dns,CON,24075,452,Backdoor
0.4187,457,3632,icmp,http,CON,35303,236,Backdoor
0.5706,1080,2324,udp,-,CON,15284,752,Backdoor
0.826,3577,3567,tcp,http,REQ,15506,224,Backdoor
0.8116,4013,1058,icmp,dns,FIN,61642,515,Backdoor
0.5235,1168,785,udp,dns,RST,58505,870,Backdoor
0.5553,1332,3062,icmp,ftp-data,FIN,55966,1020,Backdoor
0.1784,2066,2613,icmp,-,RST,24753,604,Backdoor
0.2155,2757,2547,icmp,ssh,CON,61935,1011,Backdoor
0.2907,179,4152,udp,ftp-data,INT,6645,634,Backdoor
0.7954,4680,4435,icmp,ssh,RST,23850,296,Backdoor
0.5001,4492,4560,icmp,ssh,RST,33612,352,Backdoor
0.4241,3504,2972,icmp,ftp,INT,64578,37,Backdoor
0.641,20,2021,tcp,ssh,REQ,28627,900,Backdoor
0.0383,3309,3584,udp,-,RST,7252,256,Backdoor
0.5076,1631,393,udp,dns,REQ,19193,739,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
1.169,426,1955,udp,http,CON,25485,720,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
0.4891,1294,2124,icmp,http,REQ,29006,1003,Backdoor
2.2453,3154,1199,udp,-,REQ,22738,175,Backdoor
0.3733,3998,2446,tcp,ftp,FIN,38590,898,Backdoor
0.0392,2215,1886,icmp,irc,RST,39177,309,Backdoor
0.525,3765,2735,tcp,http,INT,12614,90,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
0.3978,3631,3607,tcp,ssh,RST,11869,973,Backdoor
1.4346,1519,2092,icmp,-,CON,38070,1022,Backdoor
0.728,1709,3136,icmp,ftp-data,FIN,31906,805,Backdoor
0.3249,1253,2417,icmp,-,REQ,11681,687,Backdoor
0.806,4854,2620,tcp,http,CON,14318,703,Backdoor
0.6148,3807,3345,icmp,smtp,FIN,45519,658,Backdoor
0.784,1596,494,udp,smtp,INT,61259,607,Backdoor
2.4333,1844,3006,udp,http,CON,17871,855,Backdoor
0.2136,2728,2423,tcp,smtp,INT,54429,962,Backdoor
1.3411,3493,4952,icmp,http,CON,29595,701,Backdoor
0.4628,3838,4189,tcp,ftp,FIN,3388,1002,Backdoor
0.2158,3510,2719,icmp,http,REQ,48986,459,Backdoor
1.075,287,2741,tcp,dns,INT,62124,327,Backdoor
0.3204,2056,830,icmp,http,RST,17618,344,Backdoor
0.1813,2303,3819,icmp,dns,CON,24075,452,Backdoor
1.2346,395,3392,udp,ftp,RST,28945,308,Backdoor
0.4435,3305,3626,icmp,irc,CON,16039,518,Backdoor
0.2939,1595,4862,icmp,smtp,FIN,7572,812,Backdoor
0.5706,1080,2324,udp,-,CON,15284,752,Backdoor
2.3204,565,4095,icmp,smtp,RST,50036,858,Backdoor
1.6919,3039,3775,icmp,irc,FIN,26501,67,Backdoor
0.7302,3182,2450,udp,ftp,FIN,62851,871,Backdoor
0.7801,3905,4745,icmp,irc,INT,10492,958,Backdoor
0.212,4995,4259,udp,ssh,FIN,56519,585,Backdoor
0.8601,1008,3646,udp,ftp-data,FIN,4681,945,Backdoor
0.0269,4429,3065,icmp,ftp,REQ,41948,221,Backdoor
0.2661,2524,2424,icmp,http,CON,42195,547,Backdoor
0.6663,3406,1944,tcp,irc,RST,8449,923,Backdoor
0.784,1596,494,udp,smtp,INT,61259,607,Backdoor
0.0464,325,1194,udp,ftp-data,RST,14909,520,Backdoor
0.5706,1080,2324,udp,-,CON,15284,752,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
1.1882,885,2430,udp,http,REQ,28981,132,Backdoor
0.9004,2446,2631,icmp,irc,REQ,21642,661,Backdoor
0.8587,4139,696,icmp,ftp-data,CON,55959,537,Backdoor
0.728,1709,3136,icmp,ftp-data,FIN,31906,805,Backdoor
0.8767,2847,2063,icmp,ssh,FIN,1721,1012,Backdoor
1.1652,190,3272,tcp,ftp,CON,8848,858,Backdoor
1.9741,4213,25,icmp,ftp,RST,21802,811,Backdoor
2.8426,3055,760,tcp,http,CON,40570,439,Backdoor
0.4848,3644,159,icmp,http,RST,9020,839,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
0.7307,301,1691,tcp,ftp,CON,52628,292,Backdoor
0.091,1364,8,udp,ftp,FIN,21086,20,Backdoor
0.3213,2821,1052,udp,-,INT,62982,939,Backdoor
0.0383,3309,3584,udp,-,RST,7252,256,Backdoor
0.9049,3312,2790,tcp,dns,INT,19050,566,Backdoor
0.3496,4511,424,tcp,smtp,CON,47569,555,Backdoor
0.5076,1631,393,udp,dns,REQ,19193,739,Backdoor
0.1921,162,1927,tcp,ftp-data,CON,58376,35,Backdoor
0.0906,3540,1155,tcp,http,CON,57101,60,Backdoor
0.016,1165,762,udp,dns,CON,47838,871,Backdoor
0.3219,1550,789,udp,smtp,FIN,46614,897,Backdoor
0.2136,2728,2423,tcp,smtp,INT,54429,962,Backdoor
0.2939,1595,4862,icmp,smtp,FIN,7572,812,Backdoor
0.3204,2056,830,icmp,http,RST,17618,344,Backdoor
0.2155,2757,2547,icmp,ssh,CON,61935,1011,Backdoor
0.9504,315,1640,udp,ssh,INT,42027,552,Backdoor
4.1779,2432,4067,udp,smtp,RST,40309,963,Backdoor
0.3496,4511,424,tcp,smtp,CON,47569,555,Backdoor
0.641,20,2021,tcp,ssh,REQ,28627,900,Backdoor
0.1387,2811,1394,udp,ftp,CON,20201,577,Backdoor
0.5553,1332,3062,icmp,ftp-data,FIN,55966,1020,Backdoor
2.9141,1532,518,tcp,ftp-data,REQ,10981,205,Backdoor
0.1018,2577,84,tcp,ftp,INT,26434,615,Backdoor
0.0269,4429,3065,icmp,ftp,REQ,41948,221,Backdoor
0.8444,3807,1066,tcp,smtp,FIN,41394,872,Backdoor
0.2907,179,4152,udp,ftp-data,INT,6645,634,Backdoor
0.8204,1157,3724,udp,ssh,CON,26242,930,Backdoor
1.6352,1436,4087,udp,-,FIN,20015,257,Backdoor
0.1291,3437,3060,icmp,ftp,REQ,28308,36,Backdoor
0.2907,179,4152,udp,ftp-data,INT,6645,634,Backdoor
0.1128,81,800,udp,irc,CON,2483,247,Backdoor
0.3219,1550,789,udp,smtp,FIN,46614,897,Backdoor
0.7063,3182,4094,tcp,smtp,RST,41385,552,Backdoor
0.8601,1008,3646,udp,ftp-data,FIN,4681,945,Backdoor
1.2599,1980,789,udp,ftp,CON,12722,77,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
1.465,4118,800,tcp,smtp,INT,14380,690,Backdoor
0.2613,4560,2823,udp,ftp-data,REQ,48527,433,Backdoor
0.2613,4560,2823,udp,ftp-data,REQ,48527,433,Backdoor
1.0873,42,2459,icmp,irc,RST,21300,198,Backdoor
1.9515,2246,4418,icmp,http,RST,53848,304,Backdoor
0.5553,1332,3062,icmp,ftp-data,FIN,55966,1020,Backdoor
0.5083,4942,4199,udp,ssh,REQ,20040,366,Backdoor
1.4346,1519,2092,icmp,-,CON,38070,1022,Backdoor
0.1921,162,1927,tcp,ftp-data,CON,58376,35,Backdoor
0.1779,148,3454,tcp,ftp-data,INT,43975,154,Backdoor
0.7487,2978,4077,udp,-,CON,23022,29,Backdoor
0.2558,3817,3228,tcp,ftp-data,INT,8480,999,Backdoor
0.5553,1332,3062,icmp,ftp-data,FIN,55966,1020,Backdoor
1.2141,3691,4558,tcp,ftp-data,RST,50257,303,Backdoor
0.4891,1294,2124,icmp,http,REQ,29006,1003,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
1.465,4118,800,tcp,smtp,INT,14380,690,Backdoor
0.8601,1008,3646,udp,ftp-data,FIN,4681,945,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
0.6663,3406,1944,tcp,irc,RST,8449,923,Backdoor
3.7243,1332,3452,tcp,ftp,CON,63789,825,Backdoor
0.7801,3905,4745,icmp,irc,INT,10492,958,Backdoor
1.0188,1841,1206,udp,ssh,REQ,16965,11,Backdoor
2.9141,1532,518,tcp,ftp-data,REQ,10981,205,Backdoor
2.4632,1430,2804,tcp,http,FIN,1257,437,Backdoor
0.7302,3182,2450,udp,ftp,FIN,62851,871,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
1.1765,1622,4005,tcp,ssh,FIN,43715,436,Backdoor
1.1122,4628,1940,udp,http,RST,8923,315,Backdoor
1.1652,190,3272,tcp,ftp,CON,8848,858,Backdoor
0.4201,2888,921,udp,ftp,REQ,16194,298,Backdoor
0.473,4909,1190,udp,irc,FIN,31368,330,Backdoor
0.109,1617,2574,tcp,ftp,FIN,20820,893,Backdoor
0.8138,2371,4120,icmp,ftp-data,FIN,53454,783,Backdoor
1.0701,2662,2777,tcp,ssh,FIN,50591,781,Backdoor
0.1515,2971,2939,udp,ssh,REQ,65291,131,Backdoor
0.1018,2577,84,tcp,ftp,INT,26434,615,Backdoor
1.075,287,2741,tcp,dns,INT,62124,327,Backdoor
0.8601,1008,3646,udp,ftp-data,FIN,4681,945,Backdoor
0.1387,2811,1394,udp,ftp,CON,20201,577,Backdoor
0.1981,3454,841,udp,dns,REQ,53325,733,Backdoor
0.3219,1550,789,udp,smtp,FIN,46614,897,Backdoor
3.2281,1250,470,udp,http,INT,46410,1020,Backdoor
1.9515,2246,4418,icmp,http,RST,53848,304,Backdoor
0.7543,3116,1876,icmp,dns,FIN,37824,668,Backdoor
0.3887,1164,704,tcp,smtp,INT,64697,47,Backdoor
1.2483,1330,3656,tcp,-,INT,29934,154,Backdoor
0.784,1596,494,udp,smtp,INT,61259,607,Backdoor
0.7188,4179,3099,icmp,ftp-data,REQ,43810,67,Backdoor
0.4891,1294,2124,icmp,http,REQ,29006,1003,Backdoor
1.9515,2246,4418,icmp,http,RST,53848,304,Backdoor
0.3219,1550,789,udp,smtp,FIN,46614,897,Backdoor
2.7817,2239,3129,udp,irc,RST,47764,714,Backdoor
1.7266,2947,3543,udp,ssh,CON,21677,183,Backdoor
0.1237,1053,3487,udp,ssh,REQ,57503,679,Backdoor
0.4949,1365,29,tcp,irc,RST,12072,851,Backdoor
0.109,1617,2574,tcp,ftp,FIN,20820,893,Backdoor
1.4539,1601,4164,icmp,irc,INT,6125,893,Backdoor
0.8204,1157,3724,udp,ssh,CON,26242,930,Backdoor
0.1245,3881,2554,icmp,ftp-data,FIN,18238,364,Backdoor
0.9178,4215,3618,icmp,dns,CON,63579,579,Backdoor
0.3733,3998,2446,tcp,ftp,FIN,38590,898,Backdoor
0.3978,3631,3607,tcp,ssh,RST,11869,973,Backdoor
0.4789,3684,953,udp,smtp,FIN,9932,479,Backdoor
0.4241,3504,2972,icmp,ftp,INT,64578,37,Backdoor
0.8447,4167,4542,udp,irc,FIN,30638,537,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
0.4534,3144,4982,udp,ftp,RST,2988,606,Backdoor
0.2275,837,1577,tcp,irc,INT,33861,937,Backdoor
0.3978,3631,3607,tcp,ssh,RST,11869,973,Backdoor
0.5083,4942,4199,udp,ssh,REQ,20040,366,Backdoor
0.4576,2428,2558,udp,ftp,FIN,25768,606,Backdoor
1.9741,4213,25,icmp,ftp,RST,21802,811,Backdoor
1.2346,395,3392,udp,ftp,RST,28945,308,Backdoor
0.1879,2990,1178,udp,ftp-data,RST,62433,668,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
1.2483,1330,3656,tcp,-,INT,29934,154,Backdoor
0.6742,983,1776,udp,dns,REQ,31013,893,Backdoor
0.8045,3671,1859,tcp,dns,CON,40265,686,Backdoor
1.9515,2246,4418,icmp,http,RST,53848,304,Backdoor
0.5076,1631,393,udp,dns,REQ,19193,739,Backdoor
0.3249,1253,2417,icmp,-,REQ,11681,687,Backdoor
0.4958,2993,142,tcp,ftp-data,CON,26836,664,Backdoor
1.4539,1601,4164,icmp,irc,INT,6125,893,Backdoor
0.8138,2371,4120,icmp,ftp-data,FIN,53454,783,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
0.9178,4215,3618,icmp,dns,CON,63579,579,Backdoor
0.6227,292,436,tcp,ftp,FIN,64547,514,Backdoor
0.2081,4953,4367,icmp,-,CON,24560,355,Backdoor
0.7404,3674,2210,icmp,ftp-data,INT,41420,511,Backdoor
0.109,1617,2574,tcp,ftp,FIN,20820,893,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
1.92,3333,1926,icmp,-,RST,60815,99,Backdoor
2.8211,4681,154,icmp,http,INT,57423,905,Backdoor
1.4034,2156,861,tcp,dns,FIN,52377,617,Backdoor
0.4478,3736,3280,tcp,ssh,CON,43815,430,Backdoor
0.3249,1253,2417,icmp,-,REQ,11681,687,Backdoor
0.3978,3631,3607,tcp,ssh,RST,11869,973,Backdoor
0.8045,3671,1859,tcp,dns,CON,40265,686,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
2.327,2953,3467,udp,irc,REQ,2498,987,Backdoor
1.5344,4752,3240,udp,dns,CON,46103,245,Backdoor
1.169,426,1955,udp,http,CON,25485,720,Backdoor
1.4539,1601,4164,icmp,irc,INT,6125,893,Backdoor
1.2483,1330,3656,tcp,-,INT,29934,154,Backdoor
0.2081,4953,4367,icmp,-,CON,24560,355,Backdoor
0.1132,1267,2770,icmp,-,INT,8685,882,Backdoor
1.4785,858,3365,tcp,dns,CON,42665,146,Backdoor
1.4034,2156,861,tcp,dns,FIN,52377,617,Backdoor
0.4059,4208,4507,udp,irc,REQ,54838,721,Backdoor
0.3887,1164,704,tcp,smtp,INT,64697,47,Backdoor
0.7487,2978,4077,udp,-,CON,23022,29,Backdoor
1.0701,2662,2777,tcp,ssh,FIN,50591,781,Backdoor
0.1813,2303,3819,icmp,dns,CON,24075,452,Backdoor
0.1779,148,3454,tcp,ftp-data,INT,43975,154,Backdoor
1.4785,858,3365,tcp,dns,CON,42665,146,Backdoor
2.4632,1430,2804,tcp,http,FIN,1257,437,Backdoor
1.4785,858,3365,tcp,dns,CON,42665,146,Backdoor
0.0441,949,1169,tcp,http,FIN,2525,29,Backdoor
0.8601,1008,3646,udp,ftp-data,FIN,4681,945,Backdoor
0.1245,3881,2554,icmp,ftp-data,FIN,18238,364,Backdoor
1.4785,858,3365,tcp,dns,CON,42665,146,Backdoor
0.0464,325,1194,udp,ftp-data,RST,14909,520,Backdoor
3.5025,637,618,icmp,ftp,FIN,60402,409,Backdoor
2.1917,697,3137,udp,-,REQ,11157,745,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
0.0895,1549,1750,icmp,-,REQ,20889,228,Backdoor
2.2759,1504,1551,tcp,ftp-data,INT,11098,479,Backdoor
0.3249,1253,2417,icmp,-,REQ,11681,687,Backdoor
0.4958,2993,142,tcp,ftp-data,CON,26836,664,Backdoor
3.7243,1332,3452,tcp,ftp,CON,63789,825,Backdoor
0.1407,360,139,udp,http,REQ,52876,743,Backdoor
3.5025,637,618,icmp,ftp,FIN,60402,409,Backdoor
0.3204,2056,830,icmp,http,RST,17618,344,Backdoor
2.4442,1645,45,icmp,ssh,REQ,44909,106,Backdoor
1.1652,190,3272,tcp,ftp,CON,8848,858,Backdoor
1.4539,1601,4164,icmp,irc,INT,6125,893,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
0.5655,2397,2993,tcp,dns,CON,65165,149,Backdoor
0.0569,3051,1572,icmp,dns,REQ,53338,77,Backdoor
0.3249,1253,2417,icmp,-,REQ,11681,687,Backdoor
0.2849,4847,298,udp,irc,FIN,3464,423,Backdoor
0.6742,983,1776,udp,dns,REQ,31013,893,Backdoor
0.4187,457,3632,icmp,http,CON,35303,236,Backdoor
1.713,97,214,tcp,http,REQ,31479,580,Backdoor
0.0367,622,1817,icmp,http,INT,46697,616,Backdoor
0.4201,2888,921,udp,ftp,REQ,16194,298,Backdoor
2.4632,1430,2804,tcp,http,FIN,1257,437,Backdoor
0.2155,2757,2547,icmp,ssh,CON,61935,1011,Backdoor
0.7623,3989,970,tcp,ssh,INT,34221,515,Backdoor
0.6023,1420,2495,udp,smtp,CON,21164,38,Backdoor
0.6765,465,4299,tcp,ssh,RST,39724,534,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
0.514,1528,4954,udp,http,RST,5994,923,Backdoor
0.473,4909,1190,udp,irc,FIN,31368,330,Backdoor
0.0409,3872,4624,icmp,irc,INT,19477,45,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
0.1921,162,1927,tcp,ftp-data,CON,58376,35,Backdoor
0.016,1165,762,udp,dns,CON,47838,871,Backdoor
0.1245,3881,2554,icmp,ftp-data,FIN,18238,364,Backdoor
1.6919,3039,3775,icmp,irc,FIN,26501,67,Backdoor
1.5165,1124,2746,tcp,irc,CON,20243,123,Backdoor
0.7404,3674,2210,icmp,ftp-data,INT,41420,511,Backdoor
0.1813,2303,3819,icmp,dns,CON,24075,452,Backdoor
0.3496,4511,424,tcp,smtp,CON,47569,555,Backdoor
0.3782,2005,201,tcp,ftp,RST,8365,108,Backdoor
0.0269,4429,3065,icmp,ftp,REQ,41948,221,Backdoor
3.7243,1332,3452,tcp,ftp,CON,63789,825,Backdoor
1.075,287,2741,tcp,dns,INT,62124,327,Backdoor
0.2281,1705,1625,udp,http,REQ,27423,403,Backdoor
1.1652,190,3272,tcp,ftp,CON,8848,858,Backdoor
0.1813,2303,3819,icmp,dns,CON,24075,452,Backdoor
3.2281,1250,470,udp,http,INT,46410,1020,Backdoor
0.641,20,2021,tcp,ssh,REQ,28627,900,Backdoor
0.8,1671,924,icmp,dns,CON,13216,439,Backdoor
0.7487,2978,4077,udp,-,CON,23022,29,Backdoor
1.6399,4946,1349,icmp,dns,INT,49085,216,Backdoor
0.6742,983,1776,udp,dns,REQ,31013,893,Backdoor
1.6254,4868,2017,icmp,ssh,RST,3242,822,Backdoor
0.2136,2728,2423,tcp,smtp,INT,54429,962,Backdoor
0.6663,3406,1944,tcp,irc,RST,8449,923,Backdoor
0.2907,179,4152,udp,ftp-data,INT,6645,634,Backdoor
0.4478,3736,3280,tcp,ssh,CON,43815,430,Backdoor
0.4534,3144,4982,udp,ftp,RST,2988,606,Backdoor
0.2994,2670,4935,tcp,irc,REQ,20639,578,Backdoor
0.6235,3626,2193,udp,dns,REQ,60287,925,Backdoor
1.1285,3973,4055,tcp,ssh,REQ,24439,621,Backdoor
0.0168,4507,4400,tcp,dns,REQ,56451,752,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
0.8138,2371,4120,icmp,ftp-data,FIN,53454,783,Backdoor
0.3496,4511,424,tcp,smtp,CON,47569,555,Backdoor
0.0409,3872,4624,icmp,irc,INT,19477,45,Backdoor
1.075,287,2741,tcp,dns,INT,62124,327,Backdoor
0.1879,2990,1178,udp,ftp-data,RST,62433,668,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
2.4333,1844,3006,udp,http,CON,17871,855,Backdoor
0.0464,325,1194,udp,ftp-data,RST,14909,520,Backdoor
0.4958,2993,142,tcp,ftp-data,CON,26836,664,Backdoor
0.3213,2821,1052,udp,-,INT,62982,939,Backdoor
0.6148,3807,3345,icmp,smtp,FIN,45519,658,Backdoor
1.6919,3039,3775,icmp,irc,FIN,26501,67,Backdoor
0.8767,2847,2063,icmp,ssh,FIN,1721,1012,Backdoor
0.1407,360,139,udp,http,REQ,52876,743,Backdoor
1.4539,1601,4164,icmp,irc,INT,6125,893,Backdoor
1.6352,1436,4087,udp,-,FIN,20015,257,Backdoor
0.2081,4953,4367,icmp,-,CON,24560,355,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
1.1652,190,3272,tcp,ftp,CON,8848,858,Backdoor
0.3213,2821,1052,udp,-,INT,62982,939,Backdoor
0.016,1165,762,udp,dns,CON,47838,871,Backdoor
2.0176,22,3083,icmp,ftp,INT,14270,639,Backdoor
2.8841,3165,1705,udp,dns,INT,52128,412,Backdoor
2.327,2953,3467,udp,irc,REQ,2498,987,Backdoor
0.3069,420,2579,udp,smtp,INT,55611,552,Backdoor
0.4848,3644,159,icmp,http,RST,9020,839,Backdoor
0.8116,4013,1058,icmp,dns,FIN,61642,515,Backdoor
0.2336,514,4964,tcp,ssh,RST,5308,364,Backdoor
0.6227,292,436,tcp,ftp,FIN,64547,514,Backdoor
0.5977,2027,559,udp,ftp-data,CON,50728,850,Backdoor
1.4785,858,3365,tcp,dns,CON,42665,146,Backdoor
0.0269,4429,3065,icmp,ftp,REQ,41948,221,Backdoor
0.4673,1645,2594,tcp,ftp-data,REQ,35135,645,Backdoor
0.8,3811,1543,udp,ssh,RST,39020,302,Backdoor
1.2346,395,3392,udp,ftp,RST,28945,308,Backdoor
0.6148,3807,3345,icmp,smtp,FIN,45519,658,Backdoor
2.9141,1532,518,tcp,ftp-data,REQ,10981,205,Backdoor
0.1879,2990,1178,udp,ftp-data,RST,62433,668,Backdoor
0.226,174,125,tcp,ftp,CON,64773,838,Backdoor
0.4576,2428,2558,udp,ftp,FIN,25768,606,Backdoor
1.5165,1124,2746,tcp,irc,CON,20243,123,Backdoor
0.8767,2847,2063,icmp,ssh,FIN,1721,1012,Backdoor
0.0367,622,1817,icmp,http,INT,46697,616,Backdoor
0.5553,1332,3062,icmp,ftp-data,FIN,55966,1020,Backdoor
0.2136,2728,2423,tcp,smtp,INT,54429,962,Backdoor
2.1559,2841,3487,udp,ftp,REQ,5067,31,Backdoor
0.8587,4139,696,icmp,ftp-data,CON,55959,537,Backdoor
